time,y_test,y_pred,all
2018-12-18 18:00:00,20008KT 170V230 9999 FEW030 10/08 Q1015 NOSIG,23003kt 170v300 9999 few030 11 08 q1015 tempo 3000 ra bkn010,23009kt 9999 WM FEW030 M 10 08 q1015 23003kt 170v300 9999 few030 11 08 q1015 tempo 3000 ra bkn010
2019-11-26 14:00:00,23024G38KT 200V290 2500 +SHRA SCT026TCU BKN048 14/12 Q0999 NOSIG,20007kt 3000 ra bkn026 14 13 q1001 2000n bcfg bkn040 8000,21017kt 3000 RA SCT030 SCT 16 12 q0999 20007kt 3000 ra bkn026 14 13 q1001 2000n bcfg bkn040 8000
2020-02-08 11:00:00,24004KT 210V280 9999 FEW026 13/07 Q1024 NOSIG,26005kt 9999 sct025 11 09 q1024 nosig,25005kt 9999 WM FEW030 M 10 06 q1024 26005kt 9999 sct025 11 09 q1024 nosig q1026 nosig ra sct005
2019-04-14 17:00:00,22013G23KT 190V250 9999 SCT030 20/15 Q1012 NOSIG,19010kt 160v220 9999 sct030 21 13 q1013 nosig,19007kt 9999 WM SCT030 M 20 13 q1013 19010kt 160v220 9999 sct030 21 13 q1013 nosig sct030 21 16
2018-02-09 13:00:00,02010KT 340V080 9999 SCT020 BKN045 10/05 Q1025 NOSIG,02010kt 340v060 9999 sct030tcu bkn045 11 05 q1025 nosig,00013kt 9999 WM SCT025 BKN 10 04 q1025 02010kt 340v060 9999 sct030tcu bkn045 11 05 q1025 nosig tempo ra
2022-09-25 02:00:00,VRB02KT 8000 2700 NSC 13/11 Q1020,vrb02kt 9000 ra few002 bkn032 ovc049 12 12 q1020 tempo 3000,04001kt 9999 WM NSC045 M 12 12 q1020 vrb02kt 9000 ra few002 bkn032 ovc049 12 12 q1020 tempo 3000
2020-10-27 12:00:00,22023G37KT 190V250 9999 FEW030 16/14 Q1013 TEMPO RA,21010kt 9999 sct028 bkn038 18 15 q1013 nosig,20021kt 9999 WM SCT030 BKN 17 14 q1013 21010kt 9999 sct028 bkn038 18 15 q1013 nosig 3000 ra few030tcu
2022-11-30 17:00:00,13005KT 080V190 9999 BKN032 12/09 Q1013 NOSIG,22013kt 9999 few030 14 08 q1011 nosig,14007kt 9999 WM BKN030 M 13 09 q1012 22013kt 9999 few030 14 08 q1011 nosig 3000 ra br bkn012
2019-12-10 09:00:00,VRB02KT 9999 FEW040 07/05 Q1027 NOSIG,12003kt 090v150 9999 few040 09 04 q1027 nosig,19011kt 9999 WM FEW040 M 09 04 q1027 12003kt 090v150 9999 few040 09 04 q1027 nosig 3000 ra br
2020-06-25 10:00:00,02005KT 330V060 9999 FEW012 BKN021 18/14 Q1017 NOSIG,04006kt 220v330 9999 ovc006 17 16 q1018 tempo 1500 bcfg bkn002,30005kt 9999 WM OVC010 BKN 18 15 q1018 04006kt 220v330 9999 ovc006 17 16 q1018 tempo 1500 bcfg bkn002
2021-11-15 07:00:00,VRB02KT 9999 BCFG FEW030 08/08 Q1024 TEMPO 0800 BCFG BKN005,00000kt 9999 few023 10 09 q1024 nosig,13001kt 9999 FG FEW030 M 08 08 q1024 00000kt 9999 few023 10 09 q1024 nosig 3000 ra br bkn010
2021-05-15 23:00:00,24005KT 150V290 4000 DZ BKN015 BKN022 17/17 Q1012 TEMPO 2500 RA,27008kt 9999 bkn021 bkn040 18 15 q1012 nosig,25009kt 9999 DZ BKN015 BKN 16 15 q1013 27008kt 9999 bkn021 bkn040 18 15 q1012 nosig 3000 ra bkn014
2022-10-28 12:00:00,15005KT 110V190 9000 -SHRA FEW022 SCT030TCU BKN036 20/17 Q1016 NOSIG,19005kt 160v220 9999 ra few022 sct049 19 18 q1016 tempo 3000,17005kt 9999 RA FEW025 SCT 18 17 q1016 19005kt 160v220 9999 ra few022 sct049 19 18 q1016 tempo 3000
2018-02-28 19:00:00,00000KT 9999 BKN016 06/04 Q0985 NOSIG,vrb03kt 9999 bkn015 07 06 q1013 nosig,23001kt 9999 WM BKN020 M 06 05 q0985 vrb03kt 9999 bkn015 07 06 q1013 nosig vv001 08 05 q1013
2021-07-10 08:00:00,15004KT 110V170 8000 VCFG OVC018 16/16 Q1021 NOSIG,vrb02kt 9999 bkn018 18 15 q1020 nosig,16001kt 9999 FG FEW020 M 18 14 q1020 vrb02kt 9999 bkn018 18 15 q1020 nosig 3000 br bkn014 16
2018-03-06 16:00:00,29011G21KT 240V010 9999 BKN025TCU 09/04 Q1001 TEMPO SHRA SCT025TCU,33018g31kt 280v010 9999 sct030tcu 09 04 q1002 tempo shra sct030tcu 09,28015kt 9999 WM SCT030 M 09 04 q1002 33018g31kt 280v010 9999 sct030tcu 09 04 q1002 tempo shra sct030tcu 09
2019-08-27 10:00:00,36005KT 300V060 9999 SCT017 BKN040 21/18 Q1018 TEMPO BKN010,01004kt 330v080 9999 sct028 23 17 q1018 nosig,06003kt 9999 WM SCT020 BKN 22 17 q1018 01004kt 330v080 9999 sct028 23 17 q1018 nosig 3000 tempo 3000
2020-06-04 15:00:00,01010KT 300V060 CAVOK 17/12 Q1014,35013kt 320v060 8000 nsc 17 14 q1014 tempo 3000 ra bkn010,34011kt 9999 WM MNClD M 16 13 q1014 35013kt 320v060 8000 nsc 17 14 q1014 tempo 3000 ra bkn010
2019-12-22 12:00:00,29016G34KT 230V350 9999 -RA SCT035 BKN044 14/09 Q1013 WS R03 TEMPO RA,19005kt 140v230 9999 sct030 bkn040 14 10 q1012 nosig,25019kt 9999 WM SCT030 SCT 14 09 q1012 19005kt 140v230 9999 sct030 bkn040 14 10 q1012 nosig 3000 ra
2020-12-10 03:00:00,30009KT 230V340 9999 FEW023 14/12 Q1012,32010kt 260v020 9999 sct021 bkn035 13 12 q1013 tempo 1500 bcfg,27013kt 9999 WM SCT020 BKN 14 12 q1012 32010kt 260v020 9999 sct021 bkn035 13 12 q1013 tempo 1500 bcfg
2022-08-26 03:00:00,36006KT 300V070 9999 OVC028 19/16 Q1020,01007kt 320v080 9999 sct025 19 15 q1020 nosig,03007kt 9999 WM OVC020 OVC 19 16 q1020 01007kt 320v080 9999 sct025 19 15 q1020 nosig 3000 ra bkn014
2022-11-23 13:00:00,24006KT 200V300 9999 FEW035 17/10 Q1014 NOSIG,22006kt 160v270 9999 few040 16 10 q1015 nosig,25013kt 9999 WM FEW040 M 15 09 q1015 22006kt 160v270 9999 few040 16 10 q1015 nosig q1015 nosig q1018
2018-01-07 10:00:00,VRB01KT 9999 SCT035 07/05 Q1009 TEMPO SHRA SCT020TCU,34010g21kt 310v010 9999 sct037 09 04 q1009 tempo 3000 shra sct025tcu,02011kt 9999 WM FEW040 SCT 08 04 q1009 34010g21kt 310v010 9999 sct037 09 04 q1009 tempo 3000 shra sct025tcu
2020-05-25 12:00:00,05013KT 020V100 CAVOK 24/12 Q1026,03011kt 340v080 cavok 22 11 q1026 nosig,02013kt 9999 WM MNClD M 22 12 q1026 03011kt 340v080 cavok 22 11 q1026 nosig q1027 nosig tempo ra
2020-08-22 16:00:00,35009KT 310V070 9999 FEW040 22/14 Q1025 NOSIG,32007kt 250v020 9999 few040 24 15 q1024 nosig,30009kt 9999 WM FEW040 M 21 15 q1024 32007kt 250v020 9999 few040 24 15 q1024 nosig q1026 q1023 nosig
2022-02-10 07:00:00,VRB02KT CAVOK 08/07 Q1027 NOSIG,17005kt cavok 09 08 q1026 nosig,16005kt 9999 WM MNClD M 09 07 q1026 17005kt cavok 09 08 q1026 nosig q1027 nosig 11 05 q1027
2022-01-15 07:00:00,16008KT CAVOK 01/M01 Q1026 NOSIG,16006kt cavok 03 01 q1026 nosig,18007kt 9999 WM MNClD M 00 00 q1026 16006kt cavok 03 01 q1026 nosig q1027 nosig q1027 nosig q1027
2018-06-07 23:00:00,17004KT 9999 SCT024 BKN035 13/13 Q1015 NOSIG,19006kt 9999 sct023 sct032 14 12 q1014 nosig,17001kt 9999 WM FEW025 BKN 14 12 q1015 19006kt 9999 sct023 sct032 14 12 q1014 nosig tempo 3000 ra
2022-05-26 06:00:00,18003KT 0200 R21/0350N R03/0375U FG BKN001 09/09 Q1027 TEMPO 1500 BCFG,17003kt 0200 r21 0300n r03 0250n fg vv001 10 10 q1026,18001kt 800 FG VV005 M 10 09 q1026 17003kt 0200 r21 0300n r03 0250n fg vv001 10 10 q1026
2021-05-13 22:00:00,27003KT 230V310 9999 SCT035 11/08 Q1020 NOSIG,00000kt 9999 few030 10 08 q1019 nosig,30003kt 9999 WM FEW030 M 10 08 q1019 00000kt 9999 few030 10 08 q1019 nosig few040 17 q1021 rera
2019-01-11 16:00:00,07009KT CAVOK 11/04 Q1030 NOSIG,35009kt 300v060 cavok 11 04 q1031 nosig,04007kt 9999 WM MNClD M 11 04 q1031 35009kt 300v060 cavok 11 04 q1031 nosig q1026 nosig q1029 nosig
2022-01-14 19:00:00,16006KT CAVOK 06/03 Q1029 NOSIG,vrb01kt cavok 06 05 q1029 nosig,21003kt 9999 WM MNClD M 06 03 q1029 vrb01kt cavok 06 05 q1029 nosig 3000 shra ts sct020cb 06
2021-09-29 03:00:00,24006KT 190V280 9999 FEW022 BKN033 BKN048 16/16 Q1027,24008kt 200v260 9999 sct018 15 13 q1028 nosig,22007kt 9999 WM FEW020 M 14 14 q1027 24008kt 200v260 9999 sct018 15 13 q1028 nosig bkn044 15 11
2019-12-18 16:00:00,20019G36KT 160V240 7000 -RA FEW015 BKN026 BKN040 15/13 Q1000 NOSIG,19020g33kt 160v230 9999 ra few017 bkn022 15 13 q0999 tempo 4000,20021kt 9999 RA FEW015 BKN 14 13 q1000 19020g33kt 160v230 9999 ra few017 bkn022 15 13 q0999 tempo 4000
2021-06-17 23:00:00,35009KT 300V060 7000 -RA BKN013 13/13 Q1016 TEMPO 3000,35007kt 300v040 9999 bkn011 bkn020 14 14 q1016 nosig,00009kt 9999 RA BKN015 BKN 14 13 q1016 35007kt 300v040 9999 bkn011 bkn020 14 14 q1016 nosig tempo 3000
2019-09-30 21:00:00,20010KT 9999 FEW030 19/15 Q1015 NOSIG,16005kt 9999 few030 18 15 q1015 nosig,20005kt 9999 WM FEW030 M 19 16 q1015 16005kt 9999 few030 18 15 q1015 nosig tempo 3000 br bkn002
2019-10-04 09:00:00,VRB01KT 9999 FEW020 SCT032 BKN046 18/14 Q1021 NOSIG,vrb02kt 9999 few005 bkn007 17 17 q1020 nosig,29003kt 9999 WM FEW005 BKN 17 14 q1020 vrb02kt 9999 few005 bkn007 17 17 q1020 nosig tempo ra bkn014
2020-05-22 04:00:00,17005KT 9999 OVC041 17/15 Q1023,vrb02kt cavok 15 15 q1022 nosig,13005kt 9999 WM MNClD M 15 14 q1022 vrb02kt cavok 15 15 q1022 nosig ovc039 16 10 q1023 nosig
2020-01-18 07:00:00,20014KT 170V240 CAVOK 11/07 Q1019 NOSIG,18011kt cavok 12 07 q1020 nosig,18015kt 9999 WM MNClD M 11 08 q1020 18011kt cavok 12 07 q1020 nosig sct044 11 q1021 nosig sct049
2021-08-27 17:00:00,34005KT 280V050 9999 FEW030 25/19 Q1015 NOSIG,02009kt 350v060 cavok 22 17 q1014 nosig,28009kt 9999 WM MNClD M 24 17 q1015 02009kt 350v060 cavok 22 17 q1014 nosig nosig nosig 20 20
2019-05-29 16:00:00,35009KT 280V030 CAVOK 21/14 Q1024 NOSIG,30005kt 250v360 cavok 19 13 q1023 nosig,33009kt 9999 WM MNClD M 19 14 q1024 30005kt 250v360 cavok 19 13 q1023 nosig sct030cb 17 15 q1023
2022-09-01 02:00:00,17006KT CAVOK 16/15 Q1017,vrb01kt cavok 18 15 q1017 nosig,15005kt 9999 WM MNClD M 17 15 q1017 vrb01kt cavok 18 15 q1017 nosig sct044 16 14 q1018 nosig
2022-06-22 04:00:00,00000KT 8000 3900E BCFG FEW004 BKN048 15/14 Q1011 NOSIG,vrb01kt 0500 r21 p2000 r03 0800u fg bkn005 bkn008 13 13,18001kt 9999 FG FEW010 BKN 13 13 q1011 vrb01kt 0500 r21 p2000 r03 0800u fg bkn005 bkn008 13 13
2021-12-17 01:00:00,19002KT 7000 2000 NCD 05/04 Q1024,17006kt 9999 ncd 04 03 q1023 nosig,14007kt 9999 WM NCDNClD M 06 04 q1024 17006kt 9999 ncd 04 03 q1023 nosig tempo ovc040 3000 ra
2022-03-06 13:00:00,01005KT 310V110 9999 SCT028 11/04 Q1020 NOSIG,04008kt 9999 sct039 10 04 q1019 tempo shra sct030tcu 07 03,02011kt 9999 WM SCT040 M 10 04 q1020 04008kt 9999 sct039 10 04 q1019 tempo shra sct030tcu 07 03
2018-10-12 06:00:00,19016G28KT 140V220 9999 BKN030 19/14 Q1010 NOSIG,19012kt 9999 few029 19 14 q1011 nosig,19015kt 9999 WM BKN030 M 18 14 q1011 19012kt 9999 few029 19 14 q1011 nosig nosig 19 15 q1011
2020-11-17 09:00:00,15005KT CAVOK 09/07 Q1023 NOSIG,18002kt cavok 09 08 q1024 nosig,12003kt 9999 WM MNClD M 09 07 q1023 18002kt cavok 09 08 q1024 nosig 3000 br bkn025 06 05
2020-09-03 08:00:00,VRB01KT 9999 0800E BCFG NSC 15/15 Q1020 NOSIG,vrb02kt 9999 vcfg nsc 15 15 q1020 nosig,14003kt 9999 FG NSCNClD M 17 14 q1020 vrb02kt 9999 vcfg nsc 15 15 q1020 nosig 3000 bcfg few001
2022-02-09 17:00:00,21011KT 170V230 CAVOK 17/07 Q1026 NOSIG,13007kt cavok 15 09 q1027 nosig,12003kt 9999 WM MNClD M 15 07 q1026 13007kt cavok 15 09 q1027 nosig q1027 08 06 q1026 tempo
2021-03-18 14:00:00,05010KT 350V090 9999 FEW046 16/05 Q1025 NOSIG,05011kt 010v090 9999 few045 15 06 q1025 nosig,03011kt 9999 WM FEW050 M 14 05 q1025 05011kt 010v090 9999 few045 15 06 q1025 nosig 4000 ra sct025tcu
2022-01-22 02:00:00,VRB03KT CAVOK 07/M01 Q1029,06003kt 080v170 cavok 03 m00 q1029 nosig,11003kt 9999 WM MNClD M 04 00 q1029 06003kt 080v170 cavok 03 m00 q1029 nosig 4000 0500se r21 tempo
2021-01-05 21:00:00,00000KT 6000 0400E R21/0300N R03/0800D BCFG MIFG NSC 02/02 Q1014 TEMPO 0500 BCFG,18004kt 130v210 5000 bcfg nsc 02 02 q1015 nosig,08001kt 9999 FG NSCNClD M 04 02 q1015 18004kt 130v210 5000 bcfg nsc 02 02 q1015 nosig tempo 3000
2022-06-16 01:00:00,VRB04KT CAVOK 18/17 Q1016,vrb02kt cavok 18 16 q1014 nosig,09003kt 9999 WM MNClD M 18 16 q1014 vrb02kt cavok 18 16 q1014 nosig 3000 br bkn001 16 15
2018-03-18 16:00:00,31005KT 260V020 9999 SCT027TCU 11/08 Q1009 TEMPO 3000 SHRA,31008kt 230v360 9999 sct025tcu 08 07 q1009 reshra tempo 3000 shra,30011kt 9999 WM SCT030 BKN 10 06 q1009 31008kt 230v360 9999 sct025tcu 08 07 q1009 reshra tempo 3000 shra
2020-06-13 09:00:00,28006KT 230V330 CAVOK 15/13 Q1014,26008kt 220v310 9999 few026 sct030 bkn042 18 13 q1014 tempo 3000,26011kt 9999 WM SCT030 SCT 16 13 q1014 26008kt 220v310 9999 few026 sct030 bkn042 18 13 q1014 tempo 3000
2018-11-30 15:00:00,27006KT 210V310 9999 SCT030 14/08 Q1021 NOSIG,29005kt 230v340 9999 few030 16 10 q1022 nosig,24009kt 9999 WM FEW030 M 15 08 q1022 29005kt 230v340 9999 few030 16 10 q1022 nosig sct030 12 q1022
2021-08-17 10:00:00,03007KT 340V080 9999 BKN035 21/13 Q1027 NOSIG,01011kt 320v070 9999 sct040 19 13 q1027 nosig,03009kt 9999 WM FEW040 M 20 13 q1027 01011kt 320v070 9999 sct040 19 13 q1027 nosig q1027 16 10
2019-11-18 13:00:00,VRB02KT 9999 SCT025 13/09 Q1019 NOSIG,01007kt 320v050 9999 few030 14 09 q1019 nosig,35005kt 9999 WM FEW030 M 13 08 q1019 01007kt 320v050 9999 few030 14 09 q1019 nosig 3000 ra bkn010
2020-01-04 21:00:00,17003KT 5000 2000 BCFG NSC 05/05 Q1034 TEMPO 3000 BCFG,18004kt 0300 r21 0550n r03 0550n fg nsc 03 03 q1034,16005kt 800 FG NSCNClD M 06 05 q1034 18004kt 0300 r21 0550n r03 0550n fg nsc 03 03 q1034
2018-03-21 19:00:00,05007KT 020V080 CAVOK 08/01 Q1032 NOSIG,34006kt 300v010 cavok 10 m00 q1032 nosig,03007kt 9999 WM MNClD M 09 01 q1032 34006kt 300v010 cavok 10 m00 q1032 nosig 2000 nosig shra sct030tcu
2022-05-13 23:00:00,16003KT CAVOK 17/14 Q1018 NOSIG,vrb02kt cavok 16 14 q1018 nosig,27003kt 9999 WM MNClD M 16 14 q1018 vrb02kt cavok 16 14 q1018 nosig 3000 br bkn001 bkn005 17
2020-07-12 11:00:00,36005KT 320V050 CAVOK 26/18 Q1018 NOSIG,36005kt 310v060 cavok 26 17 q1016 nosig,05005kt 9999 WM MNClD M 26 17 q1017 36005kt 310v060 cavok 26 17 q1016 nosig tempo ra bkn014 20
2022-03-29 17:00:00,36008KT 300V050 9999 FEW030 12/08 Q1011 NOSIG,26007kt 210v300 9999 few027 13 08 q1011 nosig,33007kt 9999 WM FEW030 M 13 09 q1011 26007kt 210v300 9999 few027 13 08 q1011 nosig 3000 ra bkn014
2020-10-28 19:00:00,21009KT 9999 BKN046 14/11 Q1024 NOSIG,18004kt 9999 few048 12 10 q1023 nosig,22005kt 9999 WM BKN050 SCT 14 12 q1023 18004kt 9999 few048 12 10 q1023 nosig q1026 nosig q1027 nosig
2020-07-22 02:00:00,33002KT CAVOK 17/15 Q1018,vrb02kt cavok 18 15 q1018 nosig,10003kt 9999 WM MNClD M 17 15 q1018 vrb02kt cavok 18 15 q1018 nosig bkn018 18 15 q1018 nosig
2019-05-11 12:00:00,03008KT 340V060 9999 FEW035 16/10 Q1026 NOSIG,05004kt 020v090 9999 few035 sct045 15 07 q1026 nosig,00007kt 9999 WM FEW040 M 16 09 q1026 05004kt 020v090 9999 few035 sct045 15 07 q1026 nosig q1027 nosig
2020-07-04 07:00:00,VRB01KT CAVOK 15/12 Q1025 NOSIG,17003kt 140v200 cavok 14 11 q1025 nosig,19003kt 9999 WM MNClD M 16 12 q1025 17003kt 140v200 cavok 14 11 q1025 nosig q1026 nosig few030tcu 16
2019-06-29 17:00:00,34010KT 280V030 9999 FEW026 21/15 Q1019 NOSIG,01008kt 330v060 9999 few030 21 13 q1019 nosig,33007kt 9999 WM FEW030 M 19 14 q1019 01008kt 330v060 9999 few030 21 13 q1019 nosig 3000 radz sct017
2021-05-21 08:00:00,27005KT 230V330 9999 SCT024 SCT048 14/11 Q1019 NOSIG,33006kt 280v030 9999 few006 sct020 bkn040 12 10 q1021 tempo shra,29007kt 9999 WM SCT010 SCT 13 10 q1019 33006kt 280v030 9999 few006 sct020 bkn040 12 10 q1021 tempo shra
2018-07-13 02:00:00,36003KT 330V030 9999 NCD 19/16 Q1016,00000kt 9999 ncd 16 15 q1015 nosig,02001kt 9999 WM NCDNClD M 17 16 q1016 00000kt 9999 ncd 16 15 q1015 nosig 3000 ra bkn010 16
2018-12-13 04:00:00,22008KT 200V260 9999 FEW038/// 09/07 Q1006,26010kt 210v300 9999 sct045 11 06 q1007 tempo 3000 ra bkn014,27015kt 9999 WM FEW040 M 10 06 q1007 26010kt 210v300 9999 sct045 11 06 q1007 tempo 3000 ra bkn014
2019-08-31 22:00:00,20004KT 160V230 9999 BKN028 17/15 Q1020 NOSIG,vrb02kt 9999 bkn030 18 15 q1020 nosig,34001kt 9999 WM BKN030 M 17 15 q1020 vrb02kt 9999 bkn030 18 15 q1020 nosig 3000 bcfg bkn014 17
2018-01-10 09:00:00,21018G29KT 170V250 9999 -RA SCT035TCU 11/09 Q1008 TEMPO 3000 SHRA SCT025TCU,25009kt 220v310 9999 ra sct035 bkn045 11 09 q1011 tempo 3000,21019kt 9999 RA FEW040 M 10 09 q1009 25009kt 220v310 9999 ra sct035 bkn045 11 09 q1011 tempo 3000
2021-04-03 07:00:00,VRB02KT 8000 NSC 11/11 Q1019 TEMPO 3000 BR,vrb02kt 8000 nsc 11 10 q1019 nosig,00001kt 9999 WM NSCNClD M 11 11 q1019 vrb02kt 8000 nsc 11 10 q1019 nosig 3000 br bkn002 bkn014
2021-09-21 12:00:00,06010KT 350V110 9999 FEW035 SCT049 21/13 Q1027 NOSIG,vrb02kt 9999 few035 21 14 q1026 nosig,02005kt 9999 WM FEW040 SCT 20 13 q1027 vrb02kt 9999 few035 21 14 q1026 nosig q1027 nosig tempo ra
2018-11-20 18:00:00,36003KT 320V020 9999 FEW022 BKN040 09/06 Q1002 NOSIG,00000kt 9999 few020 08 08 q1003 tempo shra sct025tcu 08 07,01003kt 9999 WM FEW025 BKN 09 07 q1003 00000kt 9999 few020 08 08 q1003 tempo shra sct025tcu 08 07
2019-04-21 16:00:00,36011G21KT 320V050 9999 FEW040 18/12 Q1012 NOSIG,05005kt 350v080 9999 few035 18 10 q1013 nosig,00011kt 9999 WM M040 M 18 12 q1013 05005kt 350v080 9999 few035 18 10 q1013 nosig 3000 ra sct005
2021-12-02 04:00:00,33003KT 280V020 9999 SCT032 SCT046 10/06 Q1019,36014kt 320v050 9999 sct034 12 07 q1019 nosig,35013kt 9999 WM SCT035 M 10 05 q1019 36014kt 320v050 9999 sct034 12 07 q1019 nosig few040 16 05
2019-08-03 11:00:00,04005KT 350V100 9999 FEW020 23/18 Q1017 NOSIG,33007kt 260v010 9999 few024 21 17 q1018 nosig,29007kt 9999 WM FEW025 M 22 17 q1017 33007kt 260v010 9999 few024 21 17 q1018 nosig sct008 17 17
2018-08-03 12:00:00,03007KT 350V060 CAVOK 27/21 Q1018 NOSIG,36008kt 300v030 cavok 31 22 q1018 nosig,32007kt 9999 WM MNClD M 28 20 q1018 36008kt 300v030 cavok 31 22 q1018 nosig 3000 br bkn012 240v010
2022-07-09 22:00:00,00000KT CAVOK 24/17 Q1019 NOSIG,13005kt cavok 23 16 q1019 nosig,13003kt 9999 WM MNClD M 23 17 q1019 13005kt cavok 23 16 q1019 nosig 3000 tsra few050cb 21 20
2021-09-25 19:00:00,21004KT 9999 FEW034 19/16 Q1016 NOSIG,vrb02kt 9999 few030 18 15 q1015 nosig,35001kt 9999 WM FEW030 M 18 16 q1015 vrb02kt 9999 few030 18 15 q1015 nosig tempo 3000 br bkn002
2020-12-28 07:00:00,32015G32KT 260V020 9999 FEW040 09/05 Q1003 RESHRA TEMPO 3000 SHRA SCT030TCU,32014g24kt 250v010 9999 sct035tcu sct045 07 04 q1003 tempo shra sct025tcu,29017kt 9999 WM SCT040 M 08 04 q1003 32014g24kt 250v010 9999 sct035tcu sct045 07 04 q1003 tempo shra sct025tcu
2022-09-14 15:00:00,15005KT 090V200 9999 FEW025 SCT029 FEW035TCU BKN047 23/19 Q1007 NOSIG,vrb05kt 9999 few030tcu sct045 22 19 q1011 nosig,21007kt 9999 WM FEW030 SCT 22 19 q1007 vrb05kt 9999 few030tcu sct045 22 19 q1011 nosig 3000 shra sct030cb
2018-09-09 23:00:00,00000KT CAVOK 16/15 Q1024 NOSIG,vrb01kt cavok 18 15 q1024 nosig,34003kt 9999 WM MNClD M 17 16 q1024 vrb01kt cavok 18 15 q1024 nosig nosig nosig fg bkn001 15
2020-08-26 15:00:00,02006KT 340V070 9999 FEW035 25/20 Q1020 NOSIG,33007kt 250v010 9999 few032 24 19 q1020 nosig,31009kt 9999 WM FEW035 M 24 18 q1020 33007kt 250v010 9999 few032 24 19 q1020 nosig 3000 br bkn002
2022-02-03 23:00:00,16004KT 9999 BKN024 11/09 Q1023 NOSIG,18004kt 9999 sct026 11 10 q1024 nosig,25005kt 9999 WM FEW030 M 11 09 q1023 18004kt 9999 sct026 11 10 q1024 nosig q1026 tempo ra bkn010
2020-11-01 06:00:00,20011KT 150V230 9999 BKN020 19/17 Q1020 NOSIG,21015kt 9999 ra bkn040 19 18 q1004 nosig,21013kt 9999 RA BKN025 M 19 17 q1019 21015kt 9999 ra bkn040 19 18 q1004 nosig 18 17 q1019
2020-10-19 20:00:00,19006KT 140V230 9999 FEW020 BKN032 17/15 Q1005 NOSIG,21013kt 9999 few030tcu bkn040 16 13 q1006 tempo ra bkn033 15,21007kt 9999 WM FEW030 BKN 16 13 q1006 21013kt 9999 few030tcu bkn040 16 13 q1006 tempo ra bkn033 15
2020-09-09 01:00:00,32002KT CAVOK 15/13 Q1020,vrb01kt cavok 15 14 q1020 nosig,11005kt 9999 WM MNClD M 15 14 q1020 vrb01kt cavok 15 14 q1020 nosig 3000 shra 23009kt sct030 17
2020-06-27 11:00:00,34004KT 290V050 7000 FEW002 SCT006 BKN013 18/18 Q1017 TEMPO BKN015,17004kt 9000 sct009 bkn008 bkn016 18 18 q1017 tempo bkn010 bkn020tcu,27011kt 9999 WM SCT005 BKN 20 17 q1017 17004kt 9000 sct009 bkn008 bkn016 18 18 q1017 tempo bkn010 bkn020tcu
